Tender ID,GeM Bid Id,Product Family,IS Numbers Cited,Count,Outdated Citations,Any Outdated,Unmatched Citations,Usability,OCR Pages,OCR Characters,OCR Dropped
GEM/2026/B/7524509,9312244.0,Unclassified,,0,,Not checked,,Read by OCR,4,664,
GEM/2026/B/7513335,9299746.0,Unclassified,,0,,Not checked,,Read by OCR,24,50605,
GEM/2026/B/7503094,9288559.0,Unclassified,,0,,Not checked,,Read by OCR,36,90938,
GEM/2026/B/7525926,9313868.0,Unclassified,,0,,Not checked,,Read by OCR,6,1470,
GEM/2026/B/7525598,9313504.0,Unclassified,,0,,Not checked,,Read by OCR,7,6358,
GEM/2026/B/7527494,9315628.0,Unclassified,,0,,Not checked,,Read by OCR,1,742,
GEM/2026/B/7527867,9316061.0,LITD — Electronics And Information Technology Department,IS 13252 (Part 1),1,,No,,Read by OCR,2,3552,
GEM/2026/B/7528359,9316610.0,Unclassified,,0,,Not checked,,Read by OCR,1,1095,
GEM/2026/B/7528487,9316748.0,Unclassified,,0,,Not checked,,Read by OCR,1,265,
GEM/2026/B/7529384,9317722.0,Unclassified,,0,,Not checked,,Read by OCR,2,2617,
GEM/2026/B/7528061,9316278.0,Unclassified,,0,,Not checked,,Read by OCR,6,11039,
GEM/2026/B/7531359,9319833.0,Unclassified,,0,,Not checked,,Read by OCR,1,372,
GEM/2026/B/7521186,9308419.0,Unclassified,,0,,Not checked,,Read by OCR,12,45838,
GEM/2026/B/7525531,9313422.0,CED — Civil Engineering Department,IS 9954 (latest),1,,No,,Read by OCR,34,34039,
GEM/2026/B/7532586,9321166.0,PGD — Production And General Engineering Department,IS 6639; IS 730; IS 2016; IS 102; IS 2185; IS 2185 (Part 1); IS 8828; IS 694; IS 3419,9,IS 102 (Withdrawn); IS 8828 (Withdrawn),Yes,,Read by OCR,12,21300,
GEM/2026/B/7532875,9321486.0,Unclassified,,0,,Not checked,,Read by OCR,1,850,
GEM/2026/B/7533221,9321859.0,Unclassified,,0,,Not checked,,Read by OCR,1,440,
GEM/2026/B/7532807,9321403.0,Unclassified,,0,,Not checked,,Read by OCR,6,11398,
GEM/2026/B/7533945,9322641.0,Unclassified,,0,,Not checked,,Not extractable,1,114,
GEM/2026/B/7532402,9320960.0,Unclassified,,0,,Not checked,,Read by OCR,12,47914,
GEM/2026/B/7535778,9324623.0,Unclassified,,0,,Not checked,,Read by OCR,5,3794,
GEM/2026/B/7536152,9325017.0,Unclassified,,0,,Not checked,,Not extractable,1,188,
GEM/2026/B/7536132,9324992.0,Unclassified,,0,,Not checked,,Read by OCR,1,1769,
GEM/2026/B/7536275,9325149.0,Unclassified,,0,,Not checked,,Not extractable,1,119,
GEM/2026/B/7536369,9325248.0,Unclassified,,0,,Not checked,,Not extractable,1,80,
GEM/2026/B/7536814,9325739.0,Unclassified,,0,,Not checked,,Read by OCR,2,2138,
GEM/2026/B/7538475,9327577.0,Unclassified,,0,,Not checked,,Read by OCR,1,265,
GEM/2026/B/7538028,9327071.0,Unclassified,,0,,Not checked,,Read by OCR,2,3809,
GEM/2026/B/7539518,9328715.0,Unclassified,,0,,Not checked,,Read by OCR,1,1010,
GEM/2026/B/7538821,9327951.0,Unclassified,,0,,Not checked,,Read by OCR,1,1585,
GEM/2026/B/7540448,9329699.0,Unclassified,,0,,Not checked,,Read by OCR,1,2400,
GEM/2026/B/7540677,9329942.0,Unclassified,,0,,Not checked,,Read by OCR,1,964,
GEM/2026/B/7540605,9329868.0,Unclassified,,0,,Not checked,,Read by OCR,4,6015,
GEM/2026/B/7533016,9321640.0,Unclassified,,0,,Not checked,,Read by OCR,12,34743,
GEM/2026/B/7535744,9324584.0,Unclassified,,0,,Not checked,,Read by OCR,15,28719,
GEM/2026/B/7541424,9330752.0,Unclassified,,0,,Not checked,,Read by OCR,4,3765,
GEM/2026/B/7544140,9333772.0,Unclassified,,0,,Not checked,,Read by OCR,1,283,
GEM/2026/B/7543955,9333562.0,Unclassified,,0,,Not checked,,Read by OCR,2,3894,
GEM/2026/B/7544378,9334045.0,Unclassified,,0,,Not checked,,Read by OCR,2,3824,
GEM/2026/B/7544669,9334362.0,Unclassified,,0,,Not checked,,Read by OCR,1,1041,
GEM/2026/B/7546733,9336622.0,MTD — Metallurgical Engineering Department,IS 2062; IS 4826,2,,No,,Not extractable,1,147,
GEM/2026/B/7543568,9333132.0,Unclassified,,0,,Not checked,,Read by OCR,4,5373,
GEM/2026/B/7548240,9338328.0,Unclassified,,0,,Not checked,,Read by OCR,3,355,
GEM/2026/B/7549641,9339903.0,Unclassified,,0,,Not checked,,Read by OCR,3,6678,
GEM/2026/B/7550995,9341396.0,Unclassified,,0,,Not checked,,Not extractable,1,76,
GEM/2026/B/7551733,9342197.0,Unclassified,,0,,Not checked,,Not extractable,1,194,
GEM/2026/B/7551946,9342491.0,Unclassified,,0,,Not checked,,Read by OCR,2,1622,
GEM/2026/B/7547628,9337607.0,Unclassified,,0,,Not checked,,Read by OCR,4,9039,
GEM/2026/B/7553286,9344037.0,Unclassified,,0,,Not checked,,Read by OCR,2,1112,
GEM/2026/B/7548073,9338128.0,ETD — Electrotechnical Department,IS 3024; IS 13730; IS 2705; IS 16227,4,IS 2705 (Withdrawn),Yes,,Read by OCR,10,29647,
GEM/2026/B/7553715,9344523.0,Unclassified,,0,,Not checked,,Read by OCR,1,812,
GEM/2026/B/7553872,9344710.0,Unclassified,,0,,Not checked,,Read by OCR,1,1082,
GEM/2026/B/7552705,9343384.0,Unclassified,,0,,Not checked,,Read by OCR,6,6756,
GEM/2026/B/7553863,9344701.0,LITD — Electronics And Information Technology Department,IS 13252 (Part 1),1,,No,,Read by OCR,1,2168,
GEM/2026/B/7555431,9346441.0,"PCD — Petroleum, Coal And Related Products Department",IS 1459,1,,No,,Read by OCR,2,1018,
GEM/2026/B/7555580,9346608.0,Unclassified,,0,,Not checked,,Read by OCR,4,5526,
GEM/2026/B/7554341,9345232.0,Unclassified,,0,,Not checked,,Read by OCR,12,6373,
GEM/2026/B/7556818,9348040.0,Unclassified,,0,,Not checked,,Read by OCR,6,10040,
GEM/2026/B/7557275,9348565.0,Unclassified,,0,,Not checked,,Read by OCR,1,745,
GEM/2026/B/7557716,9349048.0,Unclassified,,0,,Not checked,,Read by OCR,5,2203,
GEM/2026/B/7524907,9312704.0,CED — Civil Engineering Department,IS 10,1,,No,,Read by OCR,32,44274,
GEM/2026/B/7562663,9354507.0,Unclassified,,0,,Not checked,,Read by OCR,1,261,
GEM/2026/B/7559046,9350509.0,Unclassified,,0,,Not checked,,Read by OCR,2,2640,
GEM/2026/B/7563219,9355114.0,Unclassified,,0,,Not checked,,Read by OCR,1,1157,
GEM/2026/B/7566026,9358231.0,Unclassified,,0,,Not checked,,Read by OCR,6,936,
GEM/2026/B/7566166,9358382.0,EED — Environment And Ecology Department,IS 17662,1,,No,,Read by OCR,2,2335,
GEM/2026/B/7556830,9348056.0,Unclassified,,0,,Not checked,,Read by OCR,12,20436,
GEM/2026/B/7568604,9361146.0,Unclassified,,0,,Not checked,,Read by OCR,2,4024,
GEM/2026/B/7568892,9361458.0,Unclassified,,0,,Not checked,,Read by OCR,1,918,
GEM/2026/B/7568954,9361529.0,Unclassified,,0,,Not checked,,Not extractable,1,184,
GEM/2026/B/7568198,9360697.0,Unclassified,,0,,Not checked,,Read by OCR,12,49648,
GEM/2026/B/7573116,9366152.0,Unclassified,,0,,Not checked,,Not extractable,2,182,
GEM/2026/B/7573616,9366710.0,Unclassified,,0,,Not checked,,Read by OCR,1,741,
GEM/2026/B/7568481,9361004.0,Unclassified,,0,,Not checked,,Read by OCR,14,36944,
GEM/2026/B/7570005,9362691.0,Unclassified,,0,,Not checked,,Read by OCR,3,2436,
GEM/2026/B/7573814,9366933.0,Unclassified,,0,,Not checked,,Not extractable,1,13,
GEM/2026/B/7574580,9367766.0,Unclassified,,0,,Not checked,,Read by OCR,2,317,
GEM/2026/B/7574724,9367916.0,Unclassified,,0,,Not checked,,Read by OCR,1,2765,
GEM/2026/B/7555338,9346333.0,Unclassified,,0,,Not checked,,Read by OCR,48,75995,
GEM/2026/B/7576068,9369424.0,Unclassified,,0,,Not checked,,Read by OCR,2,3016,
GEM/2026/B/7576592,9370013.0,Unclassified,,0,,Not checked,,Not extractable,1,74,
GEM/2026/B/7574204,9367355.0,Unclassified,,0,,Not checked,,Read by OCR,7,8364,
GEM/2026/B/7577192,9370679.0,Unclassified,,0,,Not checked,,Read by OCR,2,3716,
GEM/2026/B/7577687,9371212.0,Unclassified,,0,,Not checked,,Read by OCR,1,342,
GEM/2026/B/7578846,9372496.0,Unclassified,,0,,Not checked,,Read by OCR,4,3103,
GEM/2026/B/7579410,9373149.0,Unclassified,,0,,Not checked,,Read by OCR,1,248,
GEM/2026/B/7579612,9373373.0,Unclassified,,0,,Not checked,,Read by OCR,1,640,
GEM/2026/B/7582170,9376352.0,Unclassified,,0,,Not checked,,Not extractable,1,192,
GEM/2026/B/7582180,9376362.0,Unclassified,,0,,Not checked,,Read by OCR,2,1862,
GEM/2026/B/7582773,9377047.0,Unclassified,,0,,Not checked,,Read by OCR,1,545,
GEM/2026/B/7573725,9366836.0,Unclassified,,0,,Not checked,,Read by OCR,24,45842,
GEM/2026/B/7584176,9378593.0,Unclassified,,0,,Not checked,,Read by OCR,1,1086,
GEM/2026/B/7585829,9380508.0,Unclassified,,0,,Not checked,,Read by OCR,5,8023,
GEM/2026/B/7589368,9384346.0,Unclassified,,0,,Not checked,,Read by OCR,1,206,
GEM/2026/B/7578880,9372534.0,Unclassified,,0,,Not checked,,Read by OCR,37,46296,
GEM/2026/B/7589542,9384536.0,MED — Mechanical Engineering Department,IS 807; IS 3177; IS 226,3,IS 226 (Withdrawn),Yes,,Read by OCR,13,20452,
GEM/2026/B/7590046,9385086.0,Unclassified,,0,,Not checked,,Read by OCR,1,2327,
GEM/2026/B/7590540,9385649.0,Unclassified,,0,,Not checked,,Read by OCR,1,2061,
GEM/2026/B/7591207,9386385.0,Unclassified,,0,,Not checked,,Read by OCR,2,326,
GEM/2026/B/7591239,9386424.0,Unclassified,,0,,Not checked,,Read by OCR,1,462,
GEM/2026/B/7582793,9377069.0,Unclassified,,0,,Not checked,,Read by OCR,41,62149,
GEM/2026/B/7592947,9388303.0,Unclassified,,0,,Not checked,,Read by OCR,1,1511,
GEM/2026/B/7593340,9388750.0,Unclassified,,0,,Not checked,,Read by OCR,2,4924,
GEM/2026/B/7590015,9385049.0,LITD — Electronics And Information Technology Department,IS 9000; IS 61000,2,,No,,Read by OCR,21,38988,
GEM/2026/B/7593793,9389243.0,Unclassified,,0,,Not checked,,Read by OCR,6,3380,
GEM/2026/B/7591561,9386783.0,Unclassified,,0,,Not checked,,Read by OCR,9,11738,
GEM/2026/B/7595290,9390946.0,Unclassified,,0,,Not checked,,Read by OCR,1,1412,
GEM/2026/B/7542188,9331605.0,MTD — Metallurgical Engineering Department,IS 2062; IS 2061; IS 2862; IS 2162; IS 2262; IS 2082,6,IS 2862 (Withdrawn); IS 2162 (Withdrawn),Yes,,Read by OCR,36,64169,
GEM/2026/B/7595014,9390642.0,Unclassified,,0,,Not checked,,Read by OCR,8,9567,
GEM/2026/B/7596660,9392468.0,Unclassified,,0,,Not checked,,Read by OCR,8,12117,
GEM/2026/B/7599026,9395229.0,Unclassified,,0,,Not checked,,Read by OCR,2,4904,
GEM/2026/B/7599433,9395697.0,Unclassified,,0,,Not checked,,Read by OCR,1,1818,
GEM/2026/B/7576118,9369483.0,Unclassified,,0,,Not checked,,Read by OCR,63,102486,
GEM/2026/B/7601680,9398241.0,Unclassified,,0,,Not checked,,Read by OCR,2,1225,
GEM/2026/B/7603405,9400165.0,Unclassified,,0,,Not checked,,Read by OCR,1,771,
GEM/2026/B/7604164,9401001.0,Unclassified,,0,,Not checked,,Read by OCR,2,1380,
GEM/2026/B/7605936,9403113.0,Unclassified,,0,,Not checked,,Read by OCR,1,574,
GEM/2026/B/7606155,9403363.0,Unclassified,,0,,Not checked,,Read by OCR,1,1014,
GEM/2026/B/7593936,9389398.0,Unclassified,,0,,Not checked,,Read by OCR,18,43769,
GEM/2026/B/7601672,9398233.0,Unclassified,,0,,Not checked,,Read by OCR,12,1097,
GEM/2026/B/7598328,9394425.0,Unclassified,,0,,Not checked,,Read by OCR,15,24809,
GEM/2026/B/7606534,9403796.0,Unclassified,,0,,Not checked,,Read by OCR,1,574,
GEM/2026/B/7606673,9403960.0,Unclassified,,0,,Not checked,,Read by OCR,1,330,
GEM/2026/B/7608399,9405886.0,Unclassified,,0,,Not checked,,Read by OCR,1,1500,
GEM/2026/B/7606796,9404107.0,Unclassified,,0,,Not checked,,Read by OCR,3,1512,
GEM/2026/B/7608879,9406444.0,Unclassified,,0,,Not checked,,Read by OCR,1,1251,
GEM/2026/B/7604199,9401039.0,Unclassified,,0,,Not checked,,Read by OCR,8,6263,
GEM/2026/B/7610110,9407849.0,Unclassified,,0,,Not checked,,Read by OCR,2,2518,
GEM/2026/B/7610737,9408555.0,Unclassified,,0,,Not checked,,Read by OCR,3,1158,
GEM/2026/B/7612678,9410675.0,Unclassified,,0,,Not checked,,Read by OCR,1,1886,
GEM/2026/B/7612070,9410025.0,Unclassified,,0,,Not checked,,Read by OCR,5,9844,
GEM/2026/B/7613355,9411406.0,Unclassified,,0,,Not checked,,Read by OCR,1,591,
GEM/2026/B/7611644,9409564.0,Unclassified,,0,,Not checked,,Read by OCR,7,16334,
GEM/2026/B/7613757,9411841.0,Unclassified,,0,,Not checked,,Read by OCR,2,3079,
GEM/2026/B/7613893,9411992.0,Unclassified,,0,,Not checked,,Read by OCR,1,1157,
GEM/2026/B/7606174,9403382.0,MTD — Metallurgical Engineering Department,IS 2071; IS 2486; IS 4759; IS 6745; IS 320; IS 263; IS 13134; IS 4699; IS 2633; IS 8263,10,IS 4759 (Withdrawn); IS 13134 (Withdrawn); IS 4699 (Withdrawn),Yes,,Read by OCR,12,33876,IS 07
GEM/2026/B/7614349,9412485.0,Unclassified,,0,,Not checked,,Read by OCR,3,3583,
GEM/2026/B/7608567,9406086.0,Unclassified,,0,,Not checked,,Read by OCR,16,22393,
GEM/2026/B/7613214,9411257.0,Unclassified,,0,,Not checked,,Read by OCR,12,21954,
GEM/2026/B/7614388,9412527.0,Unclassified,,0,,Not checked,,Read by OCR,3,3126,
GEM/2026/B/7615615,9413861.0,Unclassified,,0,,Not checked,,Read by OCR,1,493,
GEM/2026/B/7615165,9413381.0,Unclassified,,0,,Not checked,,Read by OCR,1,1363,
GEM/2026/B/7622686,9421637.0,Unclassified,,0,,Not checked,,Not extractable,1,77,
GEM/2026/B/7623285,9422298.0,Unclassified,,0,,Not checked,,Read by OCR,1,471,
GEM/2026/B/7614535,9412687.0,CED — Civil Engineering Department,IS 4989; IS 4989 (latest amendment); IS 7959,3,,No,,Read by OCR,4,8115,
GEM/2026/B/7614427,9412568.0,Unclassified,,0,,Not checked,,Read by OCR,5,8176,
GEM/2026/B/7624365,9423502.0,Unclassified,,0,,Not checked,,Read by OCR,1,1679,
GEM/2026/B/7625708,9425006.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2026/B/7625214,9424449.0,Unclassified,,0,,Not checked,,Read by OCR,1,1702,
GEM/2026/B/7624647,9423809.0,Unclassified,,0,,Not checked,,Read by OCR,2,633,
GEM/2026/B/7613884,9411983.0,Unclassified,,0,,Not checked,,Read by OCR,15,40761,
GEM/2026/B/7630273,9430097.0,Unclassified,,0,,Not checked,,Not extractable,1,11,
GEM/2026/B/7630737,9430607.0,Unclassified,,0,,Not checked,,Read by OCR,1,525,
GEM/2026/B/7628463,9428105.0,Unclassified,,0,,Not checked,,Read by OCR,2,3744,
GEM/2026/B/7631860,9431869.0,Unclassified,,0,,Not checked,,Read by OCR,1,461,
GEM/2026/B/7634753,9435216.0,Unclassified,,0,,Not checked,,Read by OCR,1,346,
GEM/2026/B/7631980,9432004.0,Unclassified,,0,,Not checked,,Read by OCR,2,3288,
GEM/2026/B/7634936,9435429.0,Unclassified,,0,,Not checked,,Read by OCR,2,211,
GEM/2026/B/7637160,9437962.0,MTD — Metallurgical Engineering Department,IS 209,1,,No,,Read by OCR,2,3091,
GEM/2026/B/7629080,9428781.0,Unclassified,,0,,Not checked,,Read by OCR,12,31511,
GEM/2026/B/7621999,9420879.0,Unclassified,,0,,Not checked,,Read by OCR,12,8566,
GEM/2026/B/7637708,9438566.0,Unclassified,,0,,Not checked,,Read by OCR,4,7066,
GEM/2026/B/7637733,9438593.0,Unclassified,,0,,Not checked,,Read by OCR,1,629,
GEM/2026/B/7642604,9444002.0,Unclassified,,0,,Not checked,,Not extractable,1,59,
GEM/2026/B/7643593,9445098.0,Unclassified,,0,,Not checked,,Not extractable,1,94,
GEM/2026/B/7643941,9445486.0,Unclassified,,0,,Not checked,,Not extractable,1,59,
GEM/2026/B/7645705,9447436.0,Unclassified,,0,,Not checked,,Read by OCR,1,2852,
GEM/2026/B/7646560,9448356.0,Unclassified,,0,,Not checked,,Read by OCR,1,2202,
GEM/2026/B/7643254,9444710.0,PGD — Production And General Engineering Department,IS 2102,1,,No,,Read by OCR,3,5663,
GEM/2026/B/7648143,9450080.0,Unclassified,,0,,Not checked,,Read by OCR,2,4224,
GEM/2026/B/7648238,9450184.0,Unclassified,,0,,Not checked,,Read by OCR,1,786,
GEM/2026/B/7650525,9452736.0,Unclassified,,0,,Not checked,,Not extractable,1,134,
GEM/2026/B/7642068,9443428.0,Unclassified,,0,,Not checked,,Read by OCR,12,19769,
GEM/2026/B/7651923,9454260.0,Unclassified,,0,,Not checked,,Read by OCR,1,1405,
GEM/2026/B/7652149,9454515.0,Unclassified,,0,,Not checked,,Read by OCR,1,550,
GEM/2026/B/7629619,9429386.0,FAD — Food And Agriculture Department,IS 2785; IS 2034; IS 4304,3,IS 2785 (Withdrawn); IS 2034 (Withdrawn); IS 4304 (Withdrawn),Yes,,Read by OCR,21,42050,
GEM/2026/B/7652390,9454778.0,Unclassified,,0,,Not checked,,Not extractable,1,149,
GEM/2026/B/7650901,9453140.0,Unclassified,,0,,Not checked,,Read by OCR,6,7357,
GEM/2026/B/7647326,9449192.0,Unclassified,,0,,Not checked,,Read by OCR,5,5907,
GEM/2026/B/7653469,9455943.0,Unclassified,,0,,Not checked,,Not extractable,1,186,
GEM/2026/B/7657886,9460873.0,Unclassified,,0,,Not checked,,Read by OCR,2,1578,
GEM/2026/B/7653144,9455587.0,Unclassified,,0,,Not checked,,Read by OCR,3,6693,
GEM/2026/B/7659294,9462407.0,Unclassified,,0,,Not checked,,Read by OCR,3,280,
GEM/2026/B/7659507,9462650.0,Unclassified,,0,,Not checked,,Read by OCR,3,3077,
GEM/2026/B/7661193,9464557.0,Unclassified,,0,,Not checked,,Read by OCR,1,601,
GEM/2026/B/7661241,9464612.0,Unclassified,,0,,Not checked,,Read by OCR,1,612,
GEM/2026/B/7636906,9437679.0,Unclassified,,0,,Not checked,,Read by OCR,36,39710,
GEM/2026/B/7661596,9465010.0,Unclassified,,0,,Not checked,,Read by OCR,3,5959,
GEM/2026/B/7652777,9455188.0,Unclassified,,0,,Not checked,,Read by OCR,13,88622,
GEM/2026/B/7656044,9458847.0,MTD — Metallurgical Engineering Department,IS 1285; IS 733; IS 738,3,IS 1285 (Withdrawn),Yes,,Read by OCR,10,5952,
GEM/2026/B/7662640,9466193.0,Unclassified,,0,,Not checked,,Read by OCR,1,356,
GEM/2026/B/7664746,9468695.0,Unclassified,,0,,Not checked,,Not extractable,1,106,
GEM/2026/B/7662205,9465693.0,Unclassified,,0,,Not checked,,Read by OCR,11,8297,
GEM/2026/B/7665265,9469260.0,Unclassified,,0,,Not checked,,Read by OCR,3,1615,
GEM/2026/B/7663030,9466631.0,LITD — Electronics And Information Technology Department,IS 9000; IS 9000 (Part-III/ Section 5/1977); IS 9000 (Part V/Section 1/1981); IS 9000 (Part-II/ Section 4/1977),4,,No,,Read by OCR,12,23210,
GEM/2026/B/7665430,9469452.0,Unclassified,,0,,Not checked,,Read by OCR,6,5345,
GEM/2026/B/7667373,9471669.0,Unclassified,,0,,Not checked,,Read by OCR,1,1640,
GEM/2026/B/7658636,9461683.0,Unclassified,,0,,Not checked,,Read by OCR,27,82895,
GEM/2026/B/7668663,9473194.0,Unclassified,,0,,Not checked,,Not extractable,1,125,
GEM/2026/B/7668219,9472673.0,Unclassified,,0,,Not checked,,Read by OCR,1,1665,
GEM/2026/B/7669654,9474302.0,Unclassified,,0,,Not checked,,Read by OCR,2,1058,
GEM/2026/B/7669851,9474525.0,Unclassified,,0,,Not checked,,Not extractable,1,108,
GEM/2026/B/7669952,9474635.0,Unclassified,,0,,Not checked,,Not extractable,1,41,
GEM/2026/B/7669258,9473860.0,Unclassified,,0,,Not checked,,Read by OCR,5,2472,
GEM/2026/B/7662144,9465630.0,Unclassified,,0,,Not checked,,Read by OCR,22,49827,
GEM/2026/B/7668972,9473547.0,Unclassified,,0,,Not checked,,Read by OCR,6,7307,
GEM/2026/B/7664895,9468863.0,TXD — Textile Department,IS 17051; IS 17435,2,,No,,Read by OCR,18,25544,
GEM/2026/B/7670928,9475735.0,Unclassified,,0,,Not checked,,Not extractable,1,86,
GEM/2026/B/7672977,9477962.0,Unclassified,,0,,Not checked,,Not extractable,1,198,
GEM/2026/B/7670525,9475289.0,Unclassified,,0,,Not checked,,Read by OCR,4,12593,
GEM/2026/B/7673532,9478570.0,Unclassified,,0,,Not checked,,Read by OCR,1,693,
GEM/2026/B/7672534,9477465.0,Unclassified,,0,,Not checked,,Read by OCR,3,2755,
GEM/2026/B/7672756,9477718.0,Unclassified,,0,,Not checked,,Read by OCR,3,4824,
GEM/2026/B/7673556,9478598.0,Unclassified,,0,,Not checked,,Read by OCR,1,1567,
GEM/2026/B/7673921,9479018.0,Unclassified,,0,,Not checked,,Not extractable,2,157,
GEM/2026/B/7673613,9478663.0,Unclassified,,0,,Not checked,,Read by OCR,2,919,
GEM/2026/B/7675751,9481035.0,Unclassified,,0,,Not checked,,Not extractable,1,0,
GEM/2026/B/7674510,9479676.0,Unclassified,,0,,Not checked,,Read by OCR,1,525,
GEM/2026/B/7676561,9481907.0,Unclassified,,0,,Not checked,,Read by OCR,2,257,
GEM/2026/B/7673942,9479043.0,Unclassified,,0,,Not checked,,Read by OCR,2,4025,
GEM/2026/B/7673753,9478827.0,Unclassified,,0,,Not checked,,Read by OCR,4,9297,
GEM/2026/B/7677460,9482881.0,Unclassified,,0,,Not checked,,Read by OCR,3,3212,
GEM/2026/B/7678768,9484366.0,Unclassified,,0,,Not checked,,Read by OCR,4,5263,
GEM/2026/B/7676775,9482137.0,Unclassified,,0,,Not checked,,Read by OCR,8,8648,
GEM/2026/B/7679305,9484957.0,Unclassified,,0,,Not checked,,Read by OCR,2,1095,
GEM/2026/B/7679308,9484960.0,Unclassified,,0,,Not checked,,Read by OCR,1,2306,
GEM/2026/B/7680279,9486038.0,Unclassified,,0,,Not checked,,Read by OCR,3,5324,
GEM/2026/B/7679410,9485073.0,Unclassified,,0,,Not checked,,Read by OCR,4,801,
GEM/2026/B/7680920,9486754.0,Unclassified,,0,,Not checked,,Read by OCR,1,720,
GEM/2026/B/7670716,9475502.0,Unclassified,,0,,Not checked,,Read by OCR,28,14547,
GEM/2026/B/7682052,9487998.0,Unclassified,,0,,Not checked,,Read by OCR,2,341,
GEM/2026/B/7681351,9487231.0,Unclassified,,0,,Not checked,,Read by OCR,2,1257,
GEM/2026/B/7682970,9489000.0,Unclassified,,0,,Not checked,,Read by OCR,1,1545,
GEM/2026/B/7683275,9489332.0,Unclassified,,0,,Not checked,,Read by OCR,1,683,
GEM/2026/B/7683902,9490048.0,MTD — Metallurgical Engineering Department,IS 1387; IS 13502,2,,No,,Read by OCR,1,1552,
GEM/2026/B/7676782,9482144.0,TXD — Textile Department,IS 1084; IS 4572; IS 9554; IS 7071 (Part 1 to 3); IS 7071 (Part 4); IS 7071; IS 4572 (3 & 8 Strands),7,,No,,Read by OCR,19,19383,
GEM/2026/B/7682487,9488475.0,Unclassified,,0,,Not checked,,Read by OCR,6,7963,
GEM/2026/B/7685259,9491585.0,Unclassified,,0,,Not checked,,Not extractable,1,21,
GEM/2026/B/7682257,9488216.0,Unclassified,,0,,Not checked,,Read by OCR,6,10305,
GEM/2026/B/7684977,9491260.0,Unclassified,,0,,Not checked,,Read by OCR,2,1215,
GEM/2026/B/7685406,9491752.0,Unclassified,,0,,Not checked,,Read by OCR,1,212,
GEM/2026/B/7687461,9494018.0,Unclassified,,0,,Not checked,,Read by OCR,1,282,
GEM/2026/B/7684223,9490430.0,Unclassified,,0,,Not checked,,Read by OCR,3,7337,
GEM/2026/B/7687595,9494161.0,Unclassified,,0,,Not checked,,Read by OCR,1,1655,
GEM/2026/B/7687694,9494266.0,Unclassified,,0,,Not checked,,Read by OCR,1,1667,
GEM/2026/B/7688630,9495299.0,Unclassified,,0,,Not checked,,Read by OCR,1,602,
GEM/2026/B/7688926,9495632.0,Unclassified,,0,,Not checked,,Read by OCR,2,2046,
GEM/2026/B/7685991,9492394.0,Unclassified,,0,,Not checked,,Read by OCR,5,4354,
GEM/2026/B/7678989,9484615.0,Unclassified,,0,,Not checked,,Read by OCR,20,29675,
GEM/2026/B/7690800,9497779.0,Unclassified,,0,,Not checked,,Read by OCR,2,4035,
GEM/2026/B/7690465,9497404.0,"PCD — Petroleum, Coal And Related Products Department",IS 636 (latest revision); IS 903; IS 636; IS 3444; IS 937,5,IS 937 (Withdrawn),Yes,,Read by OCR,3,5186,
GEM/2026/B/7692068,9499195.0,Unclassified,,0,,Not checked,,Read by OCR,1,688,
GEM/2026/B/7691302,9498344.0,Unclassified,,0,,Not checked,,Read by OCR,6,13373,
